,Country,State,City/Station,WMO,Source Data,Latitude (N+/S-),Longitude (E+/W-),Time Zone (GMT +/-),Elevation (m),URL
6826,ITA,TT,Brennero.Pass,111290,SRC-TMYx,47.0018,11.5061,1,1394.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TT_Trentino-Alto_Adige/ITA_TT_Brennero.Pass.111290_TMYx.2007-2021.zip
6827,ITA,TT,Brennero.Pass,111290,SRC-TMYx,47.0018,11.5061,1,1394.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TT_Trentino-Alto_Adige/ITA_TT_Brennero.Pass.111290_TMYx.2009-2023.zip
6828,ITA,TT,Brennero.Pass,111290,SRC-TMYx,47.0018,11.5061,1,1394.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TT_Trentino-Alto_Adige/ITA_TT_Brennero.Pass.111290_TMYx.zip
6829,ITA,TT,San.Valentino.Alla.Muta,160080,Custom-160080,46.7619,10.5344,1,1461.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TT_Trentino-Alto_Adige/ITA_TT_San.Valentino.Alla.Muta.160080_TMYx.2004-2018.zip
6830,ITA,TT,San.Valentino.Alla.Muta,160080,SRC-TMYx,46.7619,10.5344,1,1461.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TT_Trentino-Alto_Adige/ITA_TT_San.Valentino.Alla.Muta.160080_TMYx.2007-2021.zip
6831,ITA,TT,San.Valentino.Alla.Muta,160080,SRC-TMYx,46.7619,10.5344,1,1461.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TT_Trentino-Alto_Adige/ITA_TT_San.Valentino.Alla.Muta.160080_TMYx.2009-2023.zip
6832,ITA,TT,San.Valentino.Alla.Muta,160080,SRC-TMYx,46.7619,10.5344,1,1461.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TT_Trentino-Alto_Adige/ITA_TT_San.Valentino.Alla.Muta.160080_TMYx.zip
6833,ITA,TT,Reschen.Pass,160083,Custom-160083,46.833,10.5,1,1800.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TT_Trentino-Alto_Adige/ITA_TT_Reschen.Pass.160083_TMYx.2004-2018.zip
6834,ITA,TT,Reschen.Pass,160083,SRC-TMYx,46.833,10.5,1,1800.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TT_Trentino-Alto_Adige/ITA_TT_Reschen.Pass.160083_TMYx.2007-2021.zip
6835,ITA,TT,Reschen.Pass,160083,SRC-TMYx,46.833,10.5,1,1800.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TT_Trentino-Alto_Adige/ITA_TT_Reschen.Pass.160083_TMYx.2009-2023.zip
6836,ITA,TT,Reschen.Pass,160083,SRC-TMYx,46.833,10.5,1,1800.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TT_Trentino-Alto_Adige/ITA_TT_Reschen.Pass.160083_TMYx.zip
6837,ITA,TT,Vipiteno,160140,SRC-TMYx,46.8839,11.44,1,922.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TT_Trentino-Alto_Adige/ITA_TT_Vipiteno.160140_TMYx.2007-2021.zip
6838,ITA,TT,Vipiteno,160140,SRC-TMYx,46.8839,11.44,1,922.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TT_Trentino-Alto_Adige/ITA_TT_Vipiteno.160140_TMYx.2009-2023.zip
6839,ITA,TT,Vipiteno,160140,SRC-TMYx,46.8839,11.44,1,922.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TT_Trentino-Alto_Adige/ITA_TT_Vipiteno.160140_TMYx.zip
6840,ITA,TT,Bolzano.AP,160200,Custom-160200,46.4603,11.3264,1,241.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TT_Trentino-Alto_Adige/ITA_TT_Bolzano.AP.160200_TMYx.2004-2018.zip
6841,ITA,TT,Bolzano.AP,160200,SRC-TMYx,46.4603,11.3264,1,241.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TT_Trentino-Alto_Adige/ITA_TT_Bolzano.AP.160200_TMYx.2007-2021.zip
6842,ITA,TT,Bolzano.AP,160200,SRC-TMYx,46.4603,11.3264,1,241.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TT_Trentino-Alto_Adige/ITA_TT_Bolzano.AP.160200_TMYx.2009-2023.zip
6843,ITA,TT,Bolzano.AP,160200,SRC-TMYx,46.4603,11.3264,1,241.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TT_Trentino-Alto_Adige/ITA_TT_Bolzano.AP.160200_TMYx.zip
6844,ITA,TT,Rolle.Pass,160210,Custom-160210,46.2978,11.7867,1,2006.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TT_Trentino-Alto_Adige/ITA_TT_Rolle.Pass.160210_TMYx.2004-2018.zip
6845,ITA,TT,Rolle.Pass,160210,SRC-TMYx,46.2978,11.7867,1,2006.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TT_Trentino-Alto_Adige/ITA_TT_Rolle.Pass.160210_TMYx.2007-2021.zip
6846,ITA,TT,Rolle.Pass,160210,SRC-TMYx,46.2978,11.7867,1,2006.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TT_Trentino-Alto_Adige/ITA_TT_Rolle.Pass.160210_TMYx.2009-2023.zip
6847,ITA,TT,Rolle.Pass,160210,SRC-TMYx,46.2978,11.7867,1,2006.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TT_Trentino-Alto_Adige/ITA_TT_Rolle.Pass.160210_TMYx.zip
6848,ITA,TT,Paganella.Mtn,160220,Custom-160220,46.1417,11.0363,1,2129.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TT_Trentino-Alto_Adige/ITA_TT_Paganella.Mtn.160220_TMYx.2004-2018.zip
6849,ITA,TT,Paganella.Mtn,160220,SRC-TMYx,46.1417,11.0363,1,2129.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TT_Trentino-Alto_Adige/ITA_TT_Paganella.Mtn.160220_TMYx.2007-2021.zip
6850,ITA,TT,Paganella.Mtn,160220,SRC-TMYx,46.1417,11.0363,1,2129.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TT_Trentino-Alto_Adige/ITA_TT_Paganella.Mtn.160220_TMYx.2009-2023.zip
6851,ITA,TT,Paganella.Mtn,160220,SRC-TMYx,46.1417,11.0363,1,2129.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TT_Trentino-Alto_Adige/ITA_TT_Paganella.Mtn.160220_TMYx.zip
6852,ITA,TT,Trento.AP,160230,SRC-TMYx,46.0203,11.1267,1,190.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TT_Trentino-Alto_Adige/ITA_TT_Trento.AP.160230_TMYx.2007-2021.zip
6853,ITA,TT,Trento.AP,160230,SRC-TMYx,46.0203,11.1267,1,190.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TT_Trentino-Alto_Adige/ITA_TT_Trento.AP.160230_TMYx.2009-2023.zip
6854,ITA,TT,Trento.AP,160230,SRC-TMYx,46.0203,11.1267,1,190.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TT_Trentino-Alto_Adige/ITA_TT_Trento.AP.160230_TMYx.zip
6855,ITA,TT,Dobbiaco,160330,Custom-160330,46.73,12.22,1,1226.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TT_Trentino-Alto_Adige/ITA_TT_Dobbiaco.160330_TMYx.2004-2018.zip
6856,ITA,TT,Dobbiaco,160330,SRC-TMYx,46.733,12.217,1,1226.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TT_Trentino-Alto_Adige/ITA_TT_Dobbiaco.160330_TMYx.2007-2021.zip
6857,ITA,TT,Dobbiaco,160330,SRC-TMYx,46.733,12.217,1,1226.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TT_Trentino-Alto_Adige/ITA_TT_Dobbiaco.160330_TMYx.2009-2023.zip
6858,ITA,TT,Dobbiaco,160330,SRC-TMYx,46.733,12.217,1,1226.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TT_Trentino-Alto_Adige/ITA_TT_Dobbiaco.160330_TMYx.zip
6859,ITA,FV,Aviano.AFB,160370,SRC-TMYx,46.0303,12.5992,1,115.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/FV_Friuli-Venezia_Giulia/ITA_FV_Aviano.AFB.160360_TMYx.2007-2021.zip
6860,ITA,FV,Aviano.AFB,160370,SRC-TMYx,46.0303,12.5992,1,115.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/FV_Friuli-Venezia_Giulia/ITA_FV_Aviano.AFB.160360_TMYx.2009-2023.zip
6861,ITA,FV,Aviano.AFB,160370,SRC-TMYx,46.0303,12.5992,1,115.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/FV_Friuli-Venezia_Giulia/ITA_FV_Aviano.AFB.160360_TMYx.zip
6862,ITA,FV,Tarvisio,160400,Custom-160400,46.5056,13.5861,1,778.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/FV_Friuli-Venezia_Giulia/ITA_FV_Tarvisio.160400_TMYx.2004-2018.zip
6863,ITA,FV,Tarvisio,160400,SRC-TMYx,46.5056,13.5861,1,778.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/FV_Friuli-Venezia_Giulia/ITA_FV_Tarvisio.160400_TMYx.2007-2021.zip
6864,ITA,FV,Tarvisio,160400,SRC-TMYx,46.5056,13.5861,1,778.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/FV_Friuli-Venezia_Giulia/ITA_FV_Tarvisio.160400_TMYx.2009-2023.zip
6865,ITA,FV,Tarvisio,160400,SRC-TMYx,46.5056,13.5861,1,778.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/FV_Friuli-Venezia_Giulia/ITA_FV_Tarvisio.160400_TMYx.zip
6866,ITA,FV,Udine.Campoformido.AF,160440,SRC-TMYx,46.033,13.183,1,94.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/FV_Friuli-Venezia_Giulia/ITA_FV_Udine.Campoformido.AF.160440_TMYx.zip
6867,ITA,FV,Udine-Rivolto.AB,160450,SRC-TMYx,45.98109,13.04907,1,55.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/FV_Friuli-Venezia_Giulia/ITA_FV_Udine-Rivolto.AB.160450_TMYx.2007-2021.zip
6868,ITA,FV,Udine-Rivolto.AB,160450,SRC-TMYx,45.98109,13.04907,1,55.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/FV_Friuli-Venezia_Giulia/ITA_FV_Udine-Rivolto.AB.160450_TMYx.2009-2023.zip
6869,ITA,FV,Udine-Rivolto.AB,160450,SRC-TMYx,45.98109,13.04907,1,55.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/FV_Friuli-Venezia_Giulia/ITA_FV_Udine-Rivolto.AB.160450_TMYx.zip
6870,ITA,FV,Gorizia,160455,SRC-TMYx,45.95,13.633,1,63.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/FV_Friuli-Venezia_Giulia/ITA_FV_Gorizia.160455_TMYx.zip
6871,ITA,VD,Pian.Rosa.Mtn,160520,Custom-160520,45.935,7.7061,1,3488.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/VD_Valle_d-Aosta/ITA_VD_Pian.Rosa.Mtn.160520_TMYx.2004-2018.zip
6872,ITA,VD,Pian.Rosa.Mtn,160520,SRC-TMYx,45.935,7.7061,1,3488.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/VD_Valle_d-Aosta/ITA_VD_Pian.Rosa.Mtn.160520_TMYx.2007-2021.zip
6873,ITA,VD,Pian.Rosa.Mtn,160520,SRC-TMYx,45.935,7.7061,1,3488.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/VD_Valle_d-Aosta/ITA_VD_Pian.Rosa.Mtn.160520_TMYx.2009-2023.zip
6874,ITA,VD,Pian.Rosa.Mtn,160520,SRC-TMYx,45.935,7.7061,1,3488.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/VD_Valle_d-Aosta/ITA_VD_Pian.Rosa.Mtn.160520_TMYx.zip
6875,ITA,TT,Colle.Del.Gigante,160530,SRC-TMYx,46.917,12.1,1,2755.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/TT_Trentino-Alto_Adige/ITA_TT_Colle.Del.Gigante.160530_TMYx.zip
6876,ITA,VD,Aosta.AP,160540,SRC-TMYx,45.7347,7.3506,1,552.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/VD_Valle_d-Aosta/ITA_VD_Aosta.AP.160540_TMYx.2007-2021.zip
6877,ITA,VD,Aosta.AP,160540,SRC-TMYx,45.7347,7.3506,1,552.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/VD_Valle_d-Aosta/ITA_VD_Aosta.AP.160540_TMYx.2009-2023.zip
6878,ITA,VD,Aosta.AP,160540,SRC-TMYx,45.7347,7.3506,1,552.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/VD_Valle_d-Aosta/ITA_VD_Aosta.AP.160540_TMYx.zip
6879,ITA,PM,Bousson,160580,SRC-TMYx,44.9339,6.8222,1,1401.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/PM_Piedmont/ITA_PM_Bousson.160580_TMYx.2007-2021.zip
6880,ITA,PM,Bousson,160580,SRC-TMYx,44.9339,6.8222,1,1401.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/PM_Piedmont/ITA_PM_Bousson.160580_TMYx.2009-2023.zip
6881,ITA,PM,Bousson,160580,SRC-TMYx,44.9339,6.8222,1,1401.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/PM_Piedmont/ITA_PM_Bousson.160580_TMYx.zip
6882,ITA,PM,Torino-Caselle.AP,160590,Custom-160590,45.2025,7.6494,1,287.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/PM_Piedmont/ITA_PM_Torino-Caselle.AP.160590_TMYx.2004-2018.zip
6883,ITA,PM,Torino-Caselle.AP,160590,SRC-TMYx,45.2025,7.6494,1,287.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/PM_Piedmont/ITA_PM_Torino-Caselle.AP.160590_TMYx.2007-2021.zip
6884,ITA,PM,Torino-Caselle.AP,160590,SRC-TMYx,45.2025,7.6494,1,287.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/PM_Piedmont/ITA_PM_Torino-Caselle.AP.160590_TMYx.2009-2023.zip
6885,ITA,PM,Torino-Caselle.AP,160590,SRC-TMYx,45.2025,7.6494,1,287.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/PM_Piedmont/ITA_PM_Torino-Caselle.AP.160590_TMYx.zip
6886,ITA,PM,Torino.AF,160595,Custom-160595,45.086,7.603,1,288.3,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/PM_Piedmont/ITA_PM_Torino.AF.160595_TMYx.2004-2018.zip
6887,ITA,PM,Torino.AF,160595,SRC-TMYx,45.086,7.603,1,288.3,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/PM_Piedmont/ITA_PM_Torino.AF.160595_TMYx.2007-2021.zip
6888,ITA,PM,Torino.AF,160595,SRC-TMYx,45.086,7.603,1,288.3,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/PM_Piedmont/ITA_PM_Torino.AF.160595_TMYx.2009-2023.zip
6889,ITA,PM,Torino.AF,160595,SRC-TMYx,45.086,7.603,1,288.3,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/PM_Piedmont/ITA_PM_Torino.AF.160595_TMYx.zip
6890,ITA,PM,Torino.Venaria,160600,SRC-TMYx,45.1306,7.6175,1,278.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/PM_Piedmont/ITA_PM_Torino.Venaria.160600_TMYx.2007-2021.zip
6891,ITA,PM,Torino.Venaria,160600,SRC-TMYx,45.1306,7.6175,1,278.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/PM_Piedmont/ITA_PM_Torino.Venaria.160600_TMYx.2009-2023.zip
6892,ITA,PM,Torino.Venaria,160600,SRC-TMYx,45.1306,7.6175,1,278.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/PM_Piedmont/ITA_PM_Torino.Venaria.160600_TMYx.zip
6893,ITA,PM,Torino-Bric.della.Croce,160610,Custom-160610,45.0333,7.7317,1,710.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/PM_Piedmont/ITA_PM_Torino-Bric.della.Croce.160610_TMYx.2004-2018.zip
6894,ITA,PM,Torino-Bric.della.Croce,160610,SRC-TMYx,45.0333,7.7317,1,710.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/PM_Piedmont/ITA_PM_Torino-Bric.della.Croce.160610_TMYx.2007-2021.zip
6895,ITA,PM,Torino-Bric.della.Croce,160610,SRC-TMYx,45.0333,7.7317,1,710.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/PM_Piedmont/ITA_PM_Torino-Bric.della.Croce.160610_TMYx.2009-2023.zip
6896,ITA,PM,Torino-Bric.della.Croce,160610,SRC-TMYx,45.0333,7.7317,1,710.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/PM_Piedmont/ITA_PM_Torino-Bric.della.Croce.160610_TMYx.zip
6897,ITA,VD,Novara-Cameri.AB,160640,SRC-TMYx,45.53,8.6667,1,175.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/VD_Valle_d-Aosta/ITA_VD_Novara-Cameri.AB.160640_TMYx.2007-2021.zip
6898,ITA,VD,Novara-Cameri.AB,160640,SRC-TMYx,45.53,8.6667,1,175.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/VD_Valle_d-Aosta/ITA_VD_Novara-Cameri.AB.160640_TMYx.2009-2023.zip
6899,ITA,VD,Novara-Cameri.AB,160640,SRC-TMYx,45.53,8.6667,1,175.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/VD_Valle_d-Aosta/ITA_VD_Novara-Cameri.AB.160640_TMYx.zip
6900,ITA,LM,Milano-Malpensa.AP,160660,Custom-160660,45.63,8.7231,1,212.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/LM_Lombardy/ITA_LM_Milano-Malpensa.AP.160660_TMYx.2004-2018.zip
6901,ITA,LM,Milano-Malpensa.AP,160660,SRC-TMYx,45.63,8.7231,1,212.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/LM_Lombardy/ITA_LM_Milano-Malpensa.AP.160660_TMYx.2007-2021.zip
6902,ITA,LM,Milano-Malpensa.AP,160660,SRC-TMYx,45.63,8.7231,1,212.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/LM_Lombardy/ITA_LM_Milano-Malpensa.AP.160660_TMYx.2009-2023.zip
6903,ITA,LM,Milano-Malpensa.AP,160660,SRC-TMYx,45.63,8.7231,1,212.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/LM_Lombardy/ITA_LM_Milano-Malpensa.AP.160660_TMYx.zip
6904,ITA,LM,Gallarate,160670,SRC-TMYx,45.6478,8.8136,1,239.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/LM_Lombardy/ITA_LM_Gallarate.160670_TMYx.zip
6905,ITA,PM,Casale.Monferrato,160680,SRC-TMYx,45.1128,8.4536,1,121.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/PM_Piedmont/ITA_PM_Casale.Monferrato.160680_TMYx.2007-2021.zip
6906,ITA,PM,Casale.Monferrato,160680,SRC-TMYx,45.1128,8.4536,1,121.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/PM_Piedmont/ITA_PM_Casale.Monferrato.160680_TMYx.2009-2023.zip
6907,ITA,PM,Casale.Monferrato,160680,SRC-TMYx,45.1128,8.4536,1,121.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/PM_Piedmont/ITA_PM_Casale.Monferrato.160680_TMYx.zip
6908,ITA,LM,Grigna.Settentrion,160700,SRC-TMYx,45.9534,9.3877,1,2365.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/LM_Lombardy/ITA_LM_Grigna.Settentrion.160700_TMYx.zip
6909,ITA,LM,Bisbino.Mtn,160730,SRC-TMYx,45.8733,9.0653,1,1323.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/LM_Lombardy/ITA_LM_Bisbino.Mtn.160730_TMYx.zip
6910,ITA,LM,Milano-Bergamo.Intl.AP,160760,Custom-160760,45.6689,9.7003,1,237.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/LM_Lombardy/ITA_LM_Milano-Bergamo.Intl.AP.160760_TMYx.2004-2018.zip
6911,ITA,LM,Milano-Bergamo.Intl.AP,160760,SRC-TMYx,45.6689,9.7003,1,237.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/LM_Lombardy/ITA_LM_Milano-Bergamo.Intl.AP.160760_TMYx.2007-2021.zip
6912,ITA,LM,Milano-Bergamo.Intl.AP,160760,SRC-TMYx,45.6689,9.7003,1,237.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/LM_Lombardy/ITA_LM_Milano-Bergamo.Intl.AP.160760_TMYx.2009-2023.zip
6913,ITA,LM,Milano-Bergamo.Intl.AP,160760,SRC-TMYx,45.6689,9.7003,1,237.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/LM_Lombardy/ITA_LM_Milano-Bergamo.Intl.AP.160760_TMYx.zip
6914,ITA,LM,Milano-Linate.AP,160800,Custom-160800,45.4494,9.2783,1,103.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/LM_Lombardy/ITA_LM_Milano-Linate.AP.160800_TMYx.2004-2018.zip
6915,ITA,LM,Milano-Linate.AP,160800,SRC-TMYx,45.4494,9.2783,1,103.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/LM_Lombardy/ITA_LM_Milano-Linate.AP.160800_TMYx.2007-2021.zip
6916,ITA,LM,Milano-Linate.AP,160800,SRC-TMYx,45.4494,9.2783,1,103.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/LM_Lombardy/ITA_LM_Milano-Linate.AP.160800_TMYx.2009-2023.zip
6917,ITA,LM,Milano-Linate.AP,160800,SRC-TMYx,45.4494,9.2783,1,103.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/LM_Lombardy/ITA_LM_Milano-Linate.AP.160800_TMYx.zip
6918,ITA,ER,Piacenza-San.Damiano.AB,160840,Custom-160840,44.9092,9.7278,1,138.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/ER_Emilia-Romagna/ITA_ER_Piacenza-San.Damiano.AB.160840_TMYx.2004-2018.zip
6919,ITA,ER,Piacenza-San.Damiano.AB,160840,SRC-TMYx,44.9092,9.7278,1,138.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/ER_Emilia-Romagna/ITA_ER_Piacenza-San.Damiano.AB.160840_TMYx.2007-2021.zip
6920,ITA,ER,Piacenza-San.Damiano.AB,160840,SRC-TMYx,44.9092,9.7278,1,138.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/ER_Emilia-Romagna/ITA_ER_Piacenza-San.Damiano.AB.160840_TMYx.2009-2023.zip
6921,ITA,ER,Piacenza-San.Damiano.AB,160840,SRC-TMYx,44.9092,9.7278,1,138.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/ER_Emilia-Romagna/ITA_ER_Piacenza-San.Damiano.AB.160840_TMYx.zip
6922,ITA,LM,Ghedi.AB,160880,Custom-160880,45.4206,10.2814,1,97.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/LM_Lombardy/ITA_LM_Ghedi.AB.160880_TMYx.2004-2018.zip
6923,ITA,LM,Ghedi.AB,160880,SRC-TMYx,45.432,10.268,1,97.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/LM_Lombardy/ITA_LM_Ghedi.AB.160880_TMYx.2007-2021.zip
6924,ITA,LM,Ghedi.AB,160880,SRC-TMYx,45.432,10.268,1,97.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/LM_Lombardy/ITA_LM_Ghedi.AB.160880_TMYx.2009-2023.zip
6925,ITA,LM,Ghedi.AB,160880,SRC-TMYx,45.432,10.268,1,97.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/LM_Lombardy/ITA_LM_Ghedi.AB.160880_TMYx.zip
6926,ITA,LM,Desenzano.del.Garda,160890,Custom-160890,45.4645,10.5553,1,66.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/LM_Lombardy/ITA_LM_Desenzano.del.Garda.160890_TMYx.2004-2018.zip
6927,ITA,LM,Desenzano.del.Garda,160890,SRC-TMYx,45.4645,10.5553,1,66.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/LM_Lombardy/ITA_LM_Desenzano.del.Garda.160890_TMYx.2007-2021.zip
6928,ITA,LM,Desenzano.del.Garda,160890,SRC-TMYx,45.4645,10.5553,1,66.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/LM_Lombardy/ITA_LM_Desenzano.del.Garda.160890_TMYx.2009-2023.zip
6929,ITA,LM,Desenzano.del.Garda,160890,SRC-TMYx,45.4645,10.5553,1,66.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/LM_Lombardy/ITA_LM_Desenzano.del.Garda.160890_TMYx.zip
6930,ITA,VN,Verona.Catullo.AP,160900,Custom-160900,45.396,10.889,1,72.8,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/VN_Veneto/ITA_VN_Verona.Catullo.AP.160900_TMYx.2004-2018.zip
6931,ITA,VN,Verona.Catullo.AP,160900,SRC-TMYx,45.396,10.889,1,72.8,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/VN_Veneto/ITA_VN_Verona.Catullo.AP.160900_TMYx.2007-2021.zip
6932,ITA,VN,Verona.Catullo.AP,160900,SRC-TMYx,45.396,10.889,1,72.8,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/VN_Veneto/ITA_VN_Verona.Catullo.AP.160900_TMYx.2009-2023.zip
6933,ITA,VN,Verona.Catullo.AP,160900,SRC-TMYx,45.396,10.889,1,72.8,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/VN_Veneto/ITA_VN_Verona.Catullo.AP.160900_TMYx.zip
6934,ITA,VN,Grappa.Mtn,160920,SRC-TMYx,45.867,11.8,1,1775.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/VN_Veneto/ITA_VN_Grappa.Mtn.160920_TMYx.zip
